Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Austria,58270,62420,57660,57800,58280,61180,64900,64220,64670,63050,63530,67910,69370.00275,74459.99908,75800.00305,76239.99786,74099.99847,71239.99786,70730.00336,64419.99817,69959.99908,68269.99664,65110.00061,65750,62049.99924,63240.00168,63680.00031,65860.00061,63060.00137,64769.99664
Azerbaijan,53480,52060,63610,48050,33520,32470,27190,26490,26490,26120,27690,26400,26180.00031,28569.99969,28309.99947,30040.00092,30489.99977,27629.99916,30450.00076,25500,24309.99947,27280.00069,30110.00061,30940.00053,32240.00168,31770.00046,32240.00168,31959.99908,32729.99954,35509.99832
"Bahamas, The",1960,2040,2570,2090,2070,2200,2070,1870,2360,2320,2230,2220,2400.000095,2380.000114,2250,2109.999895,2099.999905,2119.999886,2200.000048,6170.000076,2079.999924,2569.999933,3549.999952,2809.999943,2519.999981,2210.000038,2039.999962,2170.000076,2799.999952,2839.999914
Bahrain,10740,10350,12270,13070,13370,13540,14150,14420,15490,15450,15880,16390,17219.99931,17940.00053,17930.00031,20690.00053,22489.99977,23000,24760.00023,24719.99931,25969.99931,26020.00046,27170.00008,28850.00038,30280.00069,30579.99992,30299.99924,30520.00046,30809.99947,33259.99832
Bangladesh,11520,10830,11820,12570,13540,16550,16830,18970,19250,20110,21650,25780,27430.00031,28629.99916,30530.00069,32709.99908,35900.00153,37990.00168,41580.00183,44750,50580.00183,54419.99817,57990.00168,60599.99847,63830.00183,72190.00244,74379.99725,79339.99634,83449.99695,90739.99786
Barbados,980,980,1180,1000,1030,1070,1060,1160,1270,1300,1240,1310,1370.000005,1379.999995,1360.000014,1419.999957,1470.000029,1480.000019,1779.999971,4619.999886,1549.999952,1759.99999,2119.999886,1440.000057,1269.999981,1269.999981,1289.999962,1179.999948,1240.00001,1250
Belarus,99830,96220,87990,76420,64810,57640,58650,59170,57260,54950,52940,51880,51840.00015,52700.00076,56040.00092,56779.99878,59119.99893,57650.00153,60529.99878,57400.00153,61669.99817,58549.99924,59939.99863,59990.00168,59500,54819.99969,55139.99939,56009.99832,58950.00076,57669.99817
Belgium,109310,113960,112330,110110,114900,114570,119450,116630,119410,115510,117270,118340,110849.9985,115500,114019.9966,110610.0006,108650.0015,104589.9963,106930.0003,99669.99817,106720.0012,96480.00336,95269.99664,96589.99634,90139.99939,95129.99725,94220.00122,92720.00122,93660.00366,93010.00214
Belize,330,430,500,470,450,460,360,460,450,410,450,530,519.9999809,509.9999905,439.9999976,469.9999988,509.9999905,529.9999714,500,1460.000038,560.0000024,670.0000167,670.0000167,460.0000083,479.9999893,680.0000072,649.9999762,639.9999857,629.9999952,639.9999857
Benin,330,270,280,290,280,300,970,1240,1210,1340,1420,1740,2180.000067,2440.000057,2650.000095,2900.000095,3470.000029,4000,4019.999981,4420.000076,4829.999924,4650.000095,4440.000057,4679.999828,5190.000057,5510.000229,6739.999771,6869.999886,7420.000076,7300.000191
Bermuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,80,130,120,130,140,160,200,190,200,200,210,230,239.9999946,259.9999905,289.9999917,319.9999928,319.9999928,319.9999928,300.0000119,319.9999928,400.000006,589.9999738,639.9999857,670.0000167,699.9999881,769.9999809,930.0000072,970.0000286,1049.999952,1049.999952
Bolivia,10410,10870,11150,10200,9520,8580,8290,9120,8670,8220,8210,8050,8300.000191,9079.999924,9489.999771,10050.00019,11229.99954,12079.99992,13109.99966,14000,15170.00008,16610.00061,17420.00008,18739.99977,20409.99985,20760.00023,22010.00023,22750,23229.99954,22340.00015
Bosnia and Herzegovina,23970,21440,15970,13400,3160,3370,4190,8490,10760,10520,13960,13760,14560.00042,14869.99989,15569.99969,16229.99954,17909.99985,18889.99939,20760.00023,20590.00015,20840.00015,23739.99977,21959.99908,21850.00038,19489.99977,19620.00084,22340.00015,22680.00031,22600.00038,21069.99969
Botswana,2810,2730,3300,3250,3080,3190,2920,3070,3680,3860,4030,3870,4030.00021,3920.000076,3970.000029,4280.00021,4090.000153,4320.000172,4389.999866,4190.000057,3369.999886,3880.000114,3410.000086,5420.000076,6989.999771,6949.999809,6630.000114,7329.999924,7309.999943,7250
Brazil,197900,205480,207870,215260,222500,241280,262410,281330,290590,300960,313670,319380,317760.0098,310809.9976,328519.989,331690.0024,335619.9951,352559.9976,373630.0049,350000,397929.9927,418309.9976,454230.011,486839.9963,511619.9951,485339.9963,447079.9866,456489.9902,433989.9902,434299.9878
British Virgin Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,3260,3380,3590,3930,4270,4600,4830,5230,4520,4430,4720,4710,4619.999886,5519.999981,5099.999905,4989.999771,7519.999981,7139.999866,7909.999847,7869.999886,7170.000076,7329.999924,7300.000191,7210.000038,7079.999924,6400.000095,6969.99979,7289.999962,7539.999962,6989.999771
Bulgaria,73610,58830,55360,55930,53720,54880,55300,52990,50480,44320,43420,46190,43599.99847,47930.00031,47270.00046,47990.00168,48950.00076,52599.99847,50040.00092,42909.99985,44740.00168,49639.99939,45020.00046,39659.99985,42049.99924,44560.00137,41590.00015,43880.00107,40900.00153,39139.99939
Burkina Faso,500,510,520,530,540,570,630,690,760,890,940,970,959.9999785,1039.999962,1059.999943,1059.999943,1240.00001,1409.999967,1700.000048,1730.000019,2289.999962,2460.000038,2940.000057,3130.000114,3180.000067,3700.000048,3700.000048,4269.999981,4670.000076,5000
Burundi,170,220,180,190,190,200,210,210,220,230,260,200,209.9999934,159.9999964,150.000006,150.000006,180.0000072,180.0000072,180.0000072,180.0000072,300.0000119,360.0000143,370.0000048,389.9999857,379.9999952,400.000006,439.9999976,529.9999714,689.9999976,720.0000286
Cabo Verde,100,100,110,110,110,120,140,150,160,190,220,240,280.0000012,310.0000024,330.0000131,439.9999976,500,460.0000083,479.9999893,509.9999905,540.0000215,569.9999928,529.9999714,509.9999905,500,500,550.0000119,589.9999738,610.0000143,649.9999762
Cambodia,1260,1300,1350,1380,1480,1470,1530,1640,1880,1910,1960,2150,2210.000038,2380.000114,2380.000114,2660.000086,2960.000038,3660.000086,4059.999943,4750,5139.999866,5360.000134,5670.000076,5739.999771,6949.999809,8430.000305,11069.99969,12689.99958,14579.99992,16180.00031
Cameroon,2900,6970,6850,5770,4620,4680,4760,4860,5040,4790,5210,5160,5130.000114,5210.000038,5119.999886,5019.999981,5090.000153,6130.000114,6389.999866,7030.00021,7010.000229,6809.999943,6880.000114,7550.000191,8250,8460.000038,9079.999924,9170.000076,9590.000153,9430.000305
Canada,419490,413300,426370,422050,436760,448050,461700,476820,484790,494280,514220,506620,524349.9756,544539.978,536419.9829,549030.0293,540530.0293,571630.0049,550469.9707,521320.0073,537010.0098,549289.978,546210.022,555659.9731,561679.9927,558700.0122,556830.0171,568080.0171,580090.0269,580210.022
Cayman Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,150,140,150,160,160,160,170,170,230,240,240,250,250,230.0000042,230.0000042,219.9999988,230.0000042,239.9999946,170.0000018,170.0000018,170.0000018,189.9999976,200.000003,119.9999973,129.9999952,189.9999976,209.9999934,219.9999988,230.0000042,239.9999946
Chad,390,400,410,410,430,440,450,470,470,490,290,340,400.000006,449.9999881,449.9999881,479.9999893,509.9999905,500,540.0000215,790.0000215,1240.00001,1100.000024,1860.000014,2190.000057,2259.99999,2390.000105,2210.000038,2150.000095,2190.000057,2250
Channel Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,30520,29300,30320,32320,35640,38970,44900,51290,52010,54430,50420,48430,49119.99893,50200.00076,54970.00122,55970.00122,57150.00153,64569.99969,67989.99786,65449.99695,69750,76470.00122,78410.00366,83000,76559.99756,82230.00336,86489.99786,87069.99969,86610.00061,91370.00275
China,2173360,2302180,2418180,2645410,2767670,3088620,3070510,3134110,3236280,3153660,3346530,3529080,3810060.059,4415910.156,5124819.824,5824629.883,6437470.215,6993180.176,7199600.098,7719069.824,8474919.922,9282549.805,9541870.117,9984570.313,10006669.92,9861099.609,9874660.156,10096009.77,10502929.69,10707219.73
Colombia,48730,50440,52510,55880,56780,59310,58650,64190,64440,55400,58340,58940,56770.00046,56110.00061,56110.00061,57639.99939,57689.99863,59180.00031,59779.99878,62009.99832,63560.00137,69099.99847,69699.99695,76860.00061,79199.99695,80230.00336,82680.00031,74989.99786,78589.99634,81040.00092
Comoros,70,70,70,70,70,80,80,80,90,100,100,110,109.9999994,140.0000006,150.000006,150.000006,170.0000018,109.9999994,109.9999994,140.0000006,170.0000018,150.000006,159.9999964,189.9999976,170.0000018,189.9999976,219.9999988,280.0000012,300.0000119,319.9999928
"Congo, Dem. Rep.",3180,1740,1480,1900,2210,2110,2270,2270,2280,2090,1630,1570,1649.999976,2000,1940.000057,2210.000038,2279.999971,2470.000029,2549.999952,2500,2650.000095,3019.999981,2829.999924,3960.000038,5139.999866,3230.000019,2420.000076,2849.999905,3119.999886,3210.000038
"Congo, Rep.",3200,3190,3130,2690,2060,2640,3170,3270,3880,3960,4350,4240,2759.99999,3230.000019,3519.999981,4309.999943,4780.00021,4150.000095,4360.000134,4840.000153,5420.000076,5380.000114,5260.000229,5329.999924,5190.000057,5659.999847,5500,5409.999847,6489.999771,7260.000229
Costa Rica,2870,3060,4150,4180,4850,4810,4530,4490,5020,5030,4950,5420,5519.999981,5800.000191,5940.000057,6269.999981,6559.999943,7599.999905,7519.999981,7199.999809,7110.000134,7429.999828,7449.999809,7780.00021,7829.999924,7539.999962,8079.999924,8260.000229,8369.999886,8239.999771
Cote d'Ivoire,2710,2790,2770,2960,3090,3370,4050,4970,4990,6830,6490,6490,6840.000153,5309.999943,5469.99979,5880.000114,5699.999809,5659.999847,6469.99979,6030.00021,6349.999905,6119.999886,8039.999962,8689.99958,9199.999809,9810.00042,9590.000153,10560.00042,10189.99958,10829.99992
Croatia,20340,14740,15040,15540,14870,15460,15260,17070,18530,18520,18040,19200,20280.00069,21610.00061,21100.00038,21450.00076,21610.00061,22879.99916,21729.99954,20309.99947,19459.99908,19030.00069,17409.99985,17010.00023,16239.99977,16600.00038,16879.99916,17409.99985,16430.00031,16520.00046
Cuba,35620,27420,21770,20150,21720,23180,25200,27450,27110,28000,28350,27470,26420.00008,25629.99916,25360.00061,26319.99969,26780.00069,27680.00031,26750,26979.99954,28110.00061,27590.00015,28690.00053,28870.00084,26690.00053,29209.99908,27170.00008,26239.99977,26709.99908,25909.99985
Curacao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,4590,5110,5480,5740,5980,5850,6210,6300,6610,6870,7130,6990,7170.000076,7829.999924,7780.00021,7900.000095,8000,8310.00042,8489.999771,8279.999733,7900.000095,7630.000114,7099.999905,6429.999828,6809.999943,6849.999905,7219.99979,7360.000134,7199.999809,7190.000057
Czechia,150200,136900,134140,130980,124710,125180,126740,124790,118920,111950,123170,122720,118529.9988,122769.9966,123440.0024,119989.9979,120599.9985,123620.0027,118309.9976,111169.9982,112250,109169.9982,106069.9997,101150.0015,97510.00214,99139.99939,101730.0034,101830.0018,100900.0015,96290.00092
Denmark,52090,62800,57030,59360,63200,60000,73340,63650,59710,56730,52600,54250,53840.00015,59229.99954,53729.99954,50200.00076,58130.00107,53409.99985,50130.00107,47930.00031,48119.99893,43099.99847,38220.00122,39959.99908,35819.99969,33700.00076,35319.99969,33130.00107,33130.00107,29700.00076
Djibouti,270,290,300,300,290,320,300,330,390,390,370,380,400.000006,409.9999964,400.000006,430.0000072,430.0000072,469.9999988,469.9999988,469.9999988,519.9999809,479.9999893,500,560.0000024,400.000006,460.0000083,419.9999869,419.9999869,400.000006,419.9999869
Dominica,60,60,80,80,80,100,80,100,110,110,130,150,119.9999973,140.0000006,159.9999964,159.9999964,170.0000018,180.0000072,180.0000072,500,180.0000072,180.0000072,250,170.0000018,180.0000072,180.0000072,180.0000072,170.0000018,170.0000018,170.0000018
Dominican Republic,7860,8230,9620,9520,11140,11840,12730,14500,16620,17790,18670,18980,20879.99916,18729.99954,17280.00069,18690.00053,20370.00084,20629.99916,20579.99992,19659.99985,20680.00031,20909.99985,21680.00031,21290.00092,21450.00076,23590.00015,24590.00015,23549.99924,25309.99947,27229.99954
Ecuador,15420,15740,16850,16950,18800,20920,24000,24950,24470,21610,22050,24250,24170.00008,24659.99985,26180.00031,28219.99931,30129.99916,30639.99939,31690.00053,34500,37250,37099.99847,37090.00015,39700.00076,41799.99924,41520.00046,39810.00137,38549.99924,40139.99939,39290.00092
"Egypt, Arab Rep.",87750,89370,90900,92660,87900,93720,98940,106060,110980,116540,114610,126700,129440.0024,133020.0043,144500,162220.0012,170750,183399.9939,189940.0024,197660.0037,200309.9976,205770.0043,215000,213860.0006,219119.9951,226279.9988,231229.9957,242229.9957,247910.0037,249369.9951
El Salvador,2380,3070,3350,3920,4460,4960,4390,5320,5670,5610,5630,5870,5940.000057,6510.000229,6679.999828,6840.000153,7239.999771,7630.000114,6909.999847,6679.999828,6539.999962,6780.00021,6769.999981,6460.000038,6590.000153,7000,7170.000076,6380.000114,6809.999943,7800.000191
Equatorial Guinea,60,70,900,960,1030,1100,1190,1650,1970,3230,2220,3400,4630.000114,5010.000229,6199.999809,8319.999695,9369.999886,8539.999962,9779.999733,9710.000038,9949.999809,9989.999771,9819.999695,9180.000305,7909.999847,6570.000172,6659.999847,5800.000191,6429.999828,5349.999905
Eritrea,..,..,440,630,730,800,870,830,610,650,640,700,680.0000072,689.9999976,680.0000072,600.0000238,519.9999809,509.9999905,449.9999881,469.9999988,500,569.9999928,620.0000048,639.9999857,649.9999762,649.9999762,660.0000262,720.0000286,850.0000238,879.9999952
Estonia,35280,31540,23820,18340,17820,16260,17200,16770,16240,15290,14920,15380,14949.99981,16940.00053,17020.00046,17229.99954,15979.99954,19979.99954,18399.99962,15050.00019,19000,18170.00008,16889.99939,19319.99969,17940.00053,15539.99996,15989.99977,16709.99908,15319.99969,10180.00031
Eswatini,560,560,580,590,610,630,460,590,620,680,690,610,620.0000048,629.9999952,629.9999952,660.0000262,649.9999762,660.0000262,629.9999952,699.9999881,649.9999762,660.0000262,680.0000072,750,750,769.9999809,839.9999738,889.9999857,910.0000262,959.9999785
Ethiopia,2310,2330,1520,1940,2260,2570,2870,3060,3230,3180,3560,4400,4570.000172,5019.999981,5329.999924,5050.000191,5400.000095,5960.000038,6489.999771,6530.00021,6469.99979,7539.999962,8479.999542,10079.99992,12340.00015,12890.00034,14970.00027,15819.99969,17239.99977,18360.00061
Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,690,680,720,700,700,710,770,750,730,750,810,1040,879.9999952,1049.999952,1470.000029,1289.999962,1379.999995,1259.99999,970.0000286,970.0000286,1159.999967,1110.000014,1029.999971,1129.999995,1289.999962,1379.999995,1519.999981,1649.999976,1629.999995,1629.999995
Finland,54560,55130,52280,53460,59930,56090,62570,60620,57270,56510,55100,61090,63439.99863,71709.99908,67680.00031,55459.99908,67019.99664,65099.99847,56659.99985,54180.00031,62529.99878,55119.99893,49409.99985,50189.99863,46159.99985,42819.99969,45700.00076,43020.00046,44580.00183,40709.99908
France,356240,380650,368590,349420,344400,352240,367900,359070,381110,374900,373120,376730,371019.989,376709.9915,377790.0085,380660.0037,371549.9878,362829.9866,357989.9902,343730.011,347779.9988,335140.0146,338420.0134,338559.9976,306100.0061,311299.9878,313920.0134,317829.9866,307049.9878,300519.989
French Polynesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,4100,4560,4530,4650,4620,5210,5810,5560,6390,6030,6080,6230,5960.000038,6440.000057,6090.000153,6059.999943,5440.000057,4940.000057,5269.999981,5199.999809,5760.000229,5780.00021,5599.999905,5789.999962,5960.000038,6119.999886,6420.000076,5329.999924,5119.999886,5250
"Gambia, The",190,200,200,210,210,220,220,230,240,260,240,310,300.0000119,300.0000119,319.9999928,330.0000131,360.0000143,409.9999964,430.0000072,490.0000095,439.9999976,449.9999881,460.0000083,439.9999976,519.9999809,529.9999714,529.9999714,540.0000215,550.0000119,579.9999833
Georgia,33490,25510,20070,16090,10440,8180,6360,5520,4990,4520,4770,3520,2960.000038,3160.000086,3369.999886,4239.999771,4699.999809,5630.000114,4840.000153,5619.999886,5320.000172,6519.999981,7190.000057,7840.000153,8470.000267,9199.999809,9649.999619,9729.999542,9569.999695,10109.99966
Germany,955310,932550,892820,887060,875900,874660,904340,872650,865250,833590,830280,847680,833380.0049,836789.978,821070.0073,802380.0049,814409.9731,783799.9878,789690.0024,734809.9976,773070.0073,746479.9805,760130.0049,776150.0244,736010.0098,742309.9976,747150.0244,732200.0122,707700.0122,657400.0244
Ghana,2790,2560,3080,3190,3460,3710,4090,4300,6100,6580,5740,6210,7429.999828,7139.999866,6679.999828,7039.999962,8510.000229,9119.999886,8659.999847,10010.00023,11189.99958,11750,14609.99966,15630.00011,15090.00015,15779.99973,16069.99969,17010.00023,18680.00031,20040.00092
Gibraltar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,75620,75820,78180,78090,79730,82830,82750,83760,87130,87400,94460,96610,96599.99847,100220.0012,99839.99634,101949.9969,100699.9969,104309.9976,100410.0037,94739.99786,87580.00183,84550.00305,80089.99634,72480.00336,69550.00305,68010.00214,66849.99847,66800.00305,65019.99664,60000
Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,110,120,170,150,160,170,190,200,220,220,210,230,239.9999946,250,230.0000042,250,259.9999905,280.0000012,289.9999917,810.0000024,289.9999917,310.0000024,409.9999964,319.9999928,250,270.0000107,280.0000012,289.9999917,319.9999928,330.0000131
Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,3930,4030,4830,5110,5430,6350,6190,6550,8290,8200,9420,9810,10470.00027,10539.99996,10750,11529.99973,11520.00046,12409.99985,11239.99977,11850.00038,11439.99958,11739.99977,12149.99962,13000,13949.99981,16340.00015,17489.99977,16569.99969,18319.99969,19309.99947
Guinea,1000,1020,1050,1080,1120,1160,1230,1290,1360,1430,1490,1570,1629.999995,1700.000048,1769.999981,1830.000043,1899.999976,1980.000019,2009.99999,2119.999886,2500,2619.999886,2480.000019,2180.000067,2240.00001,2539.999962,2819.999933,3339.999914,3750,3950.000048
Guinea-Bissau,170,170,180,180,180,180,180,200,170,190,150,150,150.000006,189.9999976,200.000003,209.9999934,219.9999988,230.0000042,219.9999988,230.0000042,239.9999946,239.9999946,250,250,270.0000107,280.0000012,310.0000024,310.0000024,319.9999928,330.0000131
Guyana,1170,1140,1080,1090,1410,1530,1580,1720,1750,1740,1660,1640,1620.000005,1620.000005,1669.999957,1480.000019,1330.000043,1610.000014,1600.000024,1629.999995,1759.99999,1830.000043,2000,1980.000019,2059.999943,2079.999924,2480.000019,2470.000029,2589.999914,2849.999905
Haiti,1020,1000,900,690,190,900,1060,1270,1310,1380,1470,1600,1830.000043,1809.999943,1669.999957,1700.000048,1720.000029,2049.999952,2029.999971,1990.00001,2460.000038,2700.000048,2420.000076,2650.000095,3019.999981,3279.999971,3359.999895,3329.999924,3289.999962,3319.999933
Honduras,2450,2450,2730,2900,3250,3870,3900,4040,4680,4750,4990,5800,6090.000153,6730.000019,7559.999943,6969.99979,7969.99979,8539.999962,8590.000153,8069.999695,8180.000305,8810.00042,9239.999771,9369.999886,9460.000038,9930.000305,9470.000267,9260.000229,10050.00019,10220.00027
"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,67420,64550,58000,58380,57780,57430,58450,56990,57350,57910,54630,56280,55599.99847,58189.99863,56349.99847,55919.99817,55459.99908,53849.99847,53009.99832,47840.00015,47880.00107,46909.99985,43430.00031,40759.99832,40630.00107,43380.00107,44250,46439.99863,46400.00153,46380.00107
Iceland,1950,1910,1940,1980,2090,2000,2270,2150,2150,2120,2230,2160,2240.00001,2230.000019,2319.999933,2289.999962,2329.999924,2380.000114,2180.000067,2109.999895,1960.000038,1889.999986,1860.000014,2029.999971,2049.999952,2059.999943,1629.999995,1669.999957,1700.000048,1639.999986
India,563580,607230,626290,651350,685900,737860,774070,819270,836270,901330,937860,953540,985450.0122,1011770.02,1085670.044,1136469.971,1215209.961,1336739.99,1424380.005,1564880.005,1659979.98,1756739.99,1909439.941,1972430.054,2147110.107,2158020.02,2195250,2320409.912,2451929.932,2456300.049
Indonesia,148530,162400,171510,185090,199180,223680,236720,261160,262700,279480,280650,302060,305640.0146,333890.0146,341239.9902,342149.9939,364470.0012,379959.9915,376140.0146,391079.9866,415519.989,475309.9976,481510.0098,447940.0024,483910.0037,488549.9878,482510.0098,517320.0073,576989.9902,619840.0269
"Iran, Islamic Rep.",198470,219100,233650,236730,266690,271520,279810,292400,290990,323360,340450,354070,369869.9951,389769.989,417660.0037,450790.0085,484179.9927,514140.0146,523049.9878,542289.978,541169.9829,552049.9878,559119.9951,583700.0122,605349.9756,599179.9927,607210.022,626419.9829,637429.9927,630010.0098
Iraq,64210,45550,67340,89560,102120,100070,98880,118910,91780,72710,87630,97550,91160.00366,81279.99878,88110.00061,85129.99725,82959.99908,76650.00153,88139.99939,94199.99695,108550.0031,113040.0009,129000,139100.0061,134039.9933,133169.9982,142229.9957,155080.0018,163149.9939,174559.9976
Ireland,30960,31470,31510,31650,32820,33450,34820,35970,38420,39970,42530,44820,43930.00031,44090.00015,44689.99863,46650.00153,47259.99832,46360.00061,45779.99878,40560.00137,40189.99863,36680.00031,37130.00107,35709.99908,35529.99878,37060.00137,38819.99969,37779.99878,37659.99985,35750
Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,33810,34520,36860,40500,43360,46780,48730,50970,51500,52980,57000,57950,61080.00183,62930.00031,63159.99985,61009.99832,64330.00183,66599.99847,66709.99908,65730.00336,70519.99664,69819.99969,76059.99756,67000,64720.00122,66139.99939,64980.00336,65610.00061,61080.00183,62650.00153
Italy,405260,404070,402270,396930,392290,416420,412150,415520,426370,433010,436300,436570,443470.0012,462200.0122,472399.9939,473829.9866,466649.9939,459369.9951,444980.011,397059.9976,405269.989,396690.0024,376750,346459.9915,327500,337859.9854,333339.9963,329190.0024,324880.0049,317239.9902
Jamaica,7470,7410,8150,8320,8380,8680,9040,9200,9720,9980,10060,10080,10250,10590.00015,10569.99969,10560.00042,12060.00042,12020.00046,9619.999886,7880.000114,7480.000019,7530.00021,6960.000038,7400.000095,7190.000057,7090.000153,7570.000172,7219.99979,8609.999657,8390.000343
Japan,1090530,1103980,1115060,1107610,1160780,1171010,1184670,1172630,1130310,1165320,1182610,1170380,1206599.976,1214949.951,1209849.976,1212819.946,1189520.02,1225069.946,1158219.971,1100979.98,1156479.98,1213520.02,1253609.985,1262780.029,1217119.995,1179439.941,1167790.039,1155229.98,1116150.024,1081569.946
Jordan,9930,9780,11930,12200,12990,13600,13870,14370,14620,14630,16270,16250,16870.00084,17309.99947,18579.99992,19870.00084,20170.00008,21090.00015,20010.00023,20659.99985,20200.00076,20760.00023,24120.00084,23799.99924,25549.99924,25309.99947,24819.99969,26149.99962,24780.00069,24629.99916
Kazakhstan,237250,246370,253840,219240,199170,175240,153390,132240,135840,122650,120150,117440,131059.9976,146139.9994,158029.9988,169210.0067,185300.0031,198389.9994,242029.9988,213610.0006,229699.9969,245449.9969,244600.0061,260010.0098,209229.9957,190729.9957,202149.9939,214580.0018,216600.0061,212110.0006
Kenya,6140,5890,5950,5860,5870,6370,6970,6640,7160,7490,8320,7610,7420.000076,6530.00021,7440.000057,8319.999695,9300.000191,9369.999886,9909.999847,11710.00004,12640.00034,13029.99973,12149.99962,14100.00038,15149.99962,17209.99908,19110.00061,18979.99954,17489.99977,22280.00069
Kiribati,20,20,20,30,30,30,30,30,30,30,30,30,39.99999911,39.99999911,50.00000075,70.0000003,70.0000003,59.99999866,59.99999866,59.99999866,50.00000075,50.00000075,59.99999866,59.99999866,59.99999866,59.99999866,70.0000003,90.00000358,90.00000358,90.00000358
"Korea, Dem. People's Rep.",123330,117340,104690,96710,88750,83420,74010,67520,60940,66580,71820,74390,71199.99695,72739.99786,74319.99969,77589.99634,78940.00244,65629.99725,72830.00183,55360.00061,51619.99893,37099.99847,38479.99954,27629.99916,31229.99954,25100.00038,30000,54290.00092,50529.99878,56040.00092
"Korea, Rep.",247680,274790,297050,327600,354280,385410,409990,431640,366570,401880,456660,471530,463000,465700.0122,485910.0037,481000,487850.0061,503690.0024,514919.9829,526640.0146,575219.9707,598479.9805,600320.0073,599599.9756,588090.0269,607830.0171,615880.0049,626630.0049,630640.0146,610789.978
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,29130,7820,23050,30740,36670,36250,35630,37300,42130,45740,49840,53190,55590.00015,58119.99893,61909.99985,69910.00366,72430.00031,70599.99847,75839.99634,77650.00153,80720.00122,83290.00092,85309.99756,87360.00061,85569.99969,89019.99664,91550.00305,90730.00336,91389.99939,92650.00153
Kyrgyz Republic,22760,20420,13800,10110,6550,4600,5770,5690,6040,4790,4670,3970,4969.99979,5590.000153,5559.999943,5300.000191,5320.000172,6469.99979,7510.000229,6760.000229,6349.999905,7619.999886,10060.00042,9380.000114,9710.000038,10270.00046,9699.999809,9430.000305,11250,10050.00019
Lao PDR,510,550,600,610,640,670,780,830,850,880,900,1000,1110.000014,1149.999976,1210.000038,1259.99999,1639.999986,1730.000019,2049.999952,2539.999962,2880.000114,3039.999962,3269.999981,4159.999847,4340.000153,8880.000114,15699.99981,19049.99924,19360.00061,18709.99908
Latvia,18780,17200,13970,11760,10220,9000,9010,8530,8130,7550,6930,7360,7349.999905,7590.000153,7619.999886,7710.000038,8199.999809,8529.999733,8109.999657,7360.000134,8520.000458,7900.000095,7570.000172,7449.999809,7280.00021,7320.000172,7150.000095,7119.999886,7789.999962,7570.000172
Lebanon,5620,7040,7020,10330,11270,13300,14120,16130,16260,17040,15670,16890,16840.00015,17409.99985,17879.99916,17280.00069,16229.99954,15039.99996,18649.99962,21899.99962,20860.00061,21180.00031,23469.99931,23239.99977,25149.99962,27010.00023,27809.99947,29319.99969,27790.00092,27950.00076
Lesotho,340,350,350,360,360,370,370,380,390,390,390,400,409.9999964,409.9999964,430.0000072,430.0000072,430.0000072,439.9999976,460.0000083,529.9999714,550.0000119,569.9999928,620.0000048,610.0000143,610.0000143,649.9999762,689.9999976,699.9999881,730.0000191,769.9999809
